"Trial"	"RiskType"	"RewardType"	"ResponseType"	"Reward"	"Shock"	"SubjID"
79	2	2	1	0.51	1	26
80	3	1	0	0.33	1	26
81	1	2	1	0.42	0	26
82	1	3	1	0.69	0	26
83	2	3	1	0.72	0	26
84	1	1	1	0.12	0	26
85	3	2	1	0.55	1	26
87	3	2	0	0.47	1	26
88	3	1	0	0.12	1	26
89	2	1	0	0.17	1	26
90	1	2	1	0.64	0	26
91	1	1	1	0.05	0	26
92	1	3	1	0.85	0	26
93	1	1	0	0.29	0	26
94	1	3	1	0.77	1	26
95	3	1	0	0.17	1	26
96	2	3	1	0.78	1	26
97	2	2	1	0.43	1	26
98	3	3	1	0.65	1	26
99	3	3	1	0.73	0	26
100	2	1	0	0.3	0	26
101	1	3	1	0.9	0	26
104	2	1	0	0.08	0	26
105	3	3	1	0.9	1	26
106	2	2	0	0.6	1	26
107	2	2	0	0.35	0	26
108	3	2	1	0.6	1	26
1	1	2	0	0.53	0	27
2	2	1	0	0.13	0	27
3	2	3	0	0.91	1	27
4	3	1	0	0.15	1	27
5	1	2	1	0.61	0	27
6	3	1	0	0.31	1	27
7	3	3	0	0.79	1	27
8	1	1	1	0.1	0	27
9	3	2	0	0.58	1	27
10	3	2	0	0.36	1	27
11	1	3	0	0.82	0	27
12	3	1	0	0.22	1	27
13	3	3	1	0.87	0	27
14	1	2	1	0.45	0	27
15	2	3	0	0.7	0	27
16	1	1	0	0.27	0	27
17	2	2	0	0.4	0	27
18	1	1	0	0.18	0	27
19	1	3	1	0.74	0	27
20	3	2	0	0.52	1	27
21	1	1	0	0.34	0	27
22	3	3	0	0.7	1	27
23	2	2	1	0.65	0	27
24	2	2	0	0.49	1	27
25	2	2	0	0.57	0	27
26	2	1	0	0.22	1	27
27	1	2	1	0.4	1	27
28	2	1	0	0.27	1	27
29	1	3	1	0.88	0	27
30	3	1	0	0.09	1	27
31	3	2	0	0.44	1	27
32	3	3	1	0.95	1	27
33	2	3	0	0.75	1	27
34	2	1	0	0.06	1	27
35	2	3	0	0.83	0	27
36	1	3	1	0.66	0	27
37	3	3	0	0.84	1	27
38	1	3	1	0.93	0	27
39	3	1	0	0.2	1	27
40	3	2	0	0.41	1	27
41	1	2	1	0.59	0	27
42	1	3	1	0.85	0	27
43	3	3	0	0.92	1	27
44	2	3	1	0.8	0	27
45	1	2	1	0.37	0	27
46	1	3	0	0.8	1	27
47	2	2	0	0.62	0	27
48	2	1	0	0.11	1	27
49	3	2	0	0.5	1	27
50	3	2	0	0.63	1	27
51	2	3	0	0.89	0	27
52	1	3	1	0.71	0	27
53	2	1	0	0.19	1	27
54	2	2	0	0.46	0	27
55	3	1	0	0.07	0	27
56	3	2	0	0.55	1	27
57	2	3	0	0.67	1	27
58	2	1	0	0.25	0	27
59	3	1	0	0.28	1	27
60	1	1	1	0.32	0	27
61	3	3	0	0.68	1	27
63	2	2	0	0.54	1	27
64	2	3	0	0.75	1	27
65	1	1	1	0.23	0	27
66	1	2	1	0.5	0	27
67	3	1	0	0.14	1	27
68	2	1	0	0.32	0	27
69	1	2	1	0.45	0	27
71	3	3	0	0.76	1	27
72	1	1	0	0.16	0	27
73	3	2	1	0.39	1	27
74	2	1	0	0.24	1	27
75	2	3	0	0.86	0	27
76	1	2	1	0.56	0	27
77	3	3	0	0.81	1	27
78	2	3	0	0.94	0	27
79	2	2	0	0.51	1	27
80	3	1	0	0.33	1	27
81	1	2	0	0.42	0	27
82	1	3	0	0.69	0	27
83	2	3	1	0.72	0	27
85	3	2	0	0.55	1	27
86	1	1	0	0.21	0	27
87	3	2	0	0.47	1	27
89	2	1	0	0.17	1	27
90	1	2	0	0.64	0	27
91	1	1	1	0.05	0	27
92	1	3	0	0.85	0	27
93	1	1	1	0.29	0	27
94	1	3	0	0.77	1	27
95	3	1	0	0.17	1	27
96	2	3	0	0.78	1	27
97	2	2	0	0.43	1	27
98	3	3	0	0.65	1	27
99	3	3	0	0.73	0	27
100	2	1	0	0.3	0	27
101	1	3	1	0.9	0	27
102	3	1	0	0.26	1	27
103	1	2	1	0.48	0	27
105	3	3	0	0.9	1	27
106	2	2	0	0.6	1	27
107	2	2	0	0.35	0	27
108	3	2	0	0.6	1	27
1	1	2	1	0.53	0	28
2	2	1	1	0.13	0	28
3	2	3	1	0.91	1	28
4	3	1	0	0.15	1	28
5	1	2	1	0.61	0	28
6	3	1	0	0.31	1	28
7	3	3	1	0.79	1	28
8	1	1	1	0.1	0	28
9	3	2	0	0.58	1	28
10	3	2	0	0.36	1	28
11	1	3	1	0.82	0	28
12	3	1	0	0.22	1	28
13	3	3	1	0.87	0	28
14	1	2	1	0.45	0	28
15	2	3	0	0.7	0	28
16	1	1	1	0.27	0	28
17	2	2	1	0.4	0	28
18	1	1	1	0.18	0	28
19	1	3	1	0.74	0	28
20	3	2	0	0.52	1	28
21	1	1	1	0.34	0	28
22	3	3	0	0.7	1	28
23	2	2	1	0.65	0	28
24	2	2	1	0.49	1	28
25	2	2	1	0.57	0	28
26	2	1	1	0.22	1	28
27	1	2	1	0.4	1	28
28	2	1	0	0.27	1	28
29	1	3	1	0.88	0	28
30	3	1	1	0.09	1	28
31	3	2	0	0.44	1	28
32	3	3	1	0.95	1	28
33	2	3	1	0.75	1	28
34	2	1	0	0.06	1	28
35	2	3	1	0.83	0	28
36	1	3	1	0.66	0	28
37	3	3	0	0.84	1	28
38	1	3	1	0.93	0	28
39	3	1	0	0.2	1	28
40	3	2	1	0.41	1	28
41	1	2	1	0.59	0	28
42	1	3	1	0.85	0	28
43	3	3	1	0.92	1	28
44	2	3	1	0.8	0	28
45	1	2	1	0.37	0	28
46	1	3	1	0.8	1	28
47	2	2	0	0.62	0	28
48	2	1	0	0.11	1	28
49	3	2	1	0.5	1	28
50	3	2	0	0.63	1	28
51	2	3	1	0.89	0	28
52	1	3	1	0.71	0	28
53	2	1	1	0.19	1	28
54	2	2	1	0.46	0	28
55	3	1	0	0.07	0	28
56	3	2	0	0.55	1	28
57	2	3	1	0.67	1	28
58	2	1	1	0.25	0	28
59	3	1	0	0.28	1	28
60	1	1	1	0.32	0	28
61	3	3	0	0.68	1	28
62	1	1	1	0.07	0	28
63	2	2	1	0.54	1	28
64	2	3	1	0.75	1	28
65	1	1	1	0.23	0	28
66	1	2	1	0.5	0	28
67	3	1	0	0.14	1	28
68	2	1	1	0.32	0	28
69	1	2	1	0.45	0	28
70	2	2	0	0.38	1	28
71	3	3	0	0.76	1	28
72	1	1	1	0.16	0	28
73	3	2	0	0.39	1	28
74	2	1	1	0.24	1	28
75	2	3	1	0.86	0	28
76	1	2	1	0.56	0	28
77	3	3	1	0.81	1	28
78	2	3	0	0.94	0	28
79	2	2	1	0.51	1	28
80	3	1	0	0.33	1	28
81	1	2	1	0.42	0	28
82	1	3	1	0.69	0	28
83	2	3	0	0.72	0	28
84	1	1	1	0.12	0	28
85	3	2	0	0.55	1	28
86	1	1	1	0.21	0	28
87	3	2	0	0.47	1	28
88	3	1	0	0.12	1	28
89	2	1	0	0.17	1	28
90	1	2	1	0.64	0	28
91	1	1	1	0.05	0	28
92	1	3	1	0.85	0	28
93	1	1	1	0.29	0	28
94	1	3	1	0.77	1	28
95	3	1	0	0.17	1	28
96	2	3	1	0.78	1	28
97	2	2	0	0.43	1	28
98	3	3	1	0.65	1	28
99	3	3	0	0.73	0	28
100	2	1	0	0.3	0	28
101	1	3	1	0.9	0	28
102	3	1	1	0.26	1	28
103	1	2	0	0.48	0	28
104	2	1	1	0.08	0	28
105	3	3	0	0.9	1	28
106	2	2	1	0.6	1	28
107	2	2	1	0.35	0	28
108	3	2	0	0.6	1	28
1	1	2	1	0.53	0	29
2	2	1	0	0.13	0	29
3	2	3	0	0.91	1	29
4	3	1	0	0.15	1	29
5	1	2	1	0.61	0	29
6	3	1	0	0.31	1	29
7	3	3	0	0.79	1	29
8	1	1	1	0.1	0	29
9	3	2	0	0.58	1	29
10	3	2	1	0.36	1	29
11	1	3	1	0.82	0	29
12	3	1	0	0.22	1	29
13	3	3	1	0.87	0	29
14	1	2	1	0.45	0	29
15	2	3	1	0.7	0	29
16	1	1	1	0.27	0	29
17	2	2	0	0.4	0	29
18	1	1	1	0.18	0	29
19	1	3	1	0.74	0	29
20	3	2	1	0.52	1	29
21	1	1	1	0.34	0	29
22	3	3	0	0.7	1	29
23	2	2	0	0.65	0	29
24	2	2	0	0.49	1	29
25	2	2	1	0.57	0	29
26	2	1	0	0.22	1	29
27	1	2	1	0.4	1	29
28	2	1	0	0.27	1	29
29	1	3	1	0.88	0	29
30	3	1	0	0.09	1	29
31	3	2	0	0.44	1	29
32	3	3	1	0.95	1	29
33	2	3	0	0.75	1	29
34	2	1	0	0.06	1	29
35	2	3	1	0.83	0	29
36	1	3	1	0.66	0	29
37	3	3	1	0.84	1	29
38	1	3	1	0.93	0	29
39	3	1	0	0.2	1	29
40	3	2	0	0.41	1	29
41	1	2	1	0.59	0	29
42	1	3	1	0.85	0	29
43	3	3	0	0.92	1	29
44	2	3	0	0.8	0	29
45	1	2	1	0.37	0	29
46	1	3	1	0.8	1	29
47	2	2	0	0.62	0	29
48	2	1	0	0.11	1	29
49	3	2	0	0.5	1	29
50	3	2	0	0.63	1	29
51	2	3	0	0.89	0	29
52	1	3	1	0.71	0	29
53	2	1	0	0.19	1	29
54	2	2	1	0.46	0	29
55	3	1	0	0.07	0	29
56	3	2	0	0.55	1	29
57	2	3	1	0.67	1	29
58	2	1	0	0.25	0	29
59	3	1	0	0.28	1	29
60	1	1	1	0.32	0	29
61	3	3	1	0.68	1	29
62	1	1	0	0.07	0	29
63	2	2	0	0.54	1	29
64	2	3	1	0.75	1	29
65	1	1	1	0.23	0	29
66	1	2	1	0.5	0	29
67	3	1	0	0.14	1	29
68	2	1	0	0.32	0	29
69	1	2	1	0.45	0	29
70	2	2	0	0.38	1	29
71	3	3	1	0.76	1	29
72	1	1	1	0.16	0	29
73	3	2	0	0.39	1	29
74	2	1	0	0.24	1	29
75	2	3	1	0.86	0	29
76	1	2	1	0.56	0	29
77	3	3	1	0.81	1	29
78	2	3	1	0.94	0	29
79	2	2	0	0.51	1	29
80	3	1	0	0.33	1	29
81	1	2	1	0.42	0	29
82	1	3	1	0.69	0	29
83	2	3	1	0.72	0	29
84	1	1	1	0.12	0	29
85	3	2	0	0.55	1	29
86	1	1	1	0.21	0	29
87	3	2	0	0.47	1	29
88	3	1	0	0.12	1	29
89	2	1	0	0.17	1	29
90	1	2	1	0.64	0	29
91	1	1	1	0.05	0	29
92	1	3	1	0.85	0	29
93	1	1	1	0.29	0	29
94	1	3	1	0.77	1	29
95	3	1	0	0.17	1	29
96	2	3	1	0.78	1	29
97	2	2	0	0.43	1	29
98	3	3	1	0.65	1	29
99	3	3	1	0.73	0	29
100	2	1	0	0.3	0	29
102	3	1	0	0.26	1	29
103	1	2	1	0.48	0	29
104	2	1	0	0.08	0	29
105	3	3	1	0.9	1	29
106	2	2	0	0.6	1	29
107	2	2	0	0.35	0	29
108	3	2	0	0.6	1	29
1	1	2	1	0.53	0	30
2	2	1	0	0.13	0	30
3	2	3	1	0.91	1	30
4	3	1	0	0.15	1	30
5	1	2	1	0.61	0	30
6	3	1	0	0.31	1	30
7	3	3	1	0.79	1	30
8	1	1	1	0.1	0	30
9	3	2	0	0.58	1	30
10	3	2	0	0.36	1	30
11	1	3	1	0.82	0	30
12	3	1	0	0.22	1	30
13	3	3	1	0.87	0	30
14	1	2	1	0.45	0	30
15	2	3	1	0.7	0	30
16	1	1	1	0.27	0	30
17	2	2	1	0.4	0	30
18	1	1	1	0.18	0	30
19	1	3	1	0.74	0	30
20	3	2	1	0.52	1	30
21	1	1	1	0.34	0	30
22	3	3	1	0.7	1	30
23	2	2	1	0.65	0	30
24	2	2	1	0.49	1	30
25	2	2	0	0.57	0	30
26	2	1	0	0.22	1	30
27	1	2	1	0.4	1	30
28	2	1	0	0.27	1	30
29	1	3	1	0.88	0	30
30	3	1	0	0.09	1	30
31	3	2	1	0.44	1	30
32	3	3	1	0.95	1	30
33	2	3	1	0.75	1	30
34	2	1	0	0.06	1	30
35	2	3	1	0.83	0	30
36	1	3	1	0.66	0	30
37	3	3	1	0.84	1	30
38	1	3	1	0.93	0	30
39	3	1	0	0.2	1	30
40	3	2	0	0.41	1	30
41	1	2	1	0.59	0	30
42	1	3	1	0.85	0	30
43	3	3	1	0.92	1	30
44	2	3	1	0.8	0	30
45	1	2	1	0.37	0	30
46	1	3	1	0.8	1	30
47	2	2	0	0.62	0	30
48	2	1	1	0.11	1	30
49	3	2	0	0.5	1	30
50	3	2	1	0.63	1	30
51	2	3	1	0.89	0	30
52	1	3	1	0.71	0	30
53	2	1	0	0.19	1	30
54	2	2	1	0.46	0	30
55	3	1	0	0.07	0	30
56	3	2	0	0.55	1	30
57	2	3	1	0.67	1	30
58	2	1	0	0.25	0	30
59	3	1	0	0.28	1	30
60	1	1	1	0.32	0	30
61	3	3	0	0.68	1	30
62	1	1	1	0.07	0	30
63	2	2	0	0.54	1	30
64	2	3	1	0.75	1	30
65	1	1	1	0.23	0	30
66	1	2	1	0.5	0	30
67	3	1	0	0.14	1	30
68	2	1	0	0.32	0	30
69	1	2	1	0.45	0	30
70	2	2	0	0.38	1	30
71	3	3	1	0.76	1	30
72	1	1	1	0.16	0	30
73	3	2	0	0.39	1	30
74	2	1	1	0.24	1	30
75	2	3	0	0.86	0	30
76	1	2	1	0.56	0	30
77	3	3	1	0.81	1	30
78	2	3	1	0.94	0	30
79	2	2	1	0.51	1	30
80	3	1	0	0.33	1	30
81	1	2	1	0.42	0	30
82	1	3	1	0.69	0	30
83	2	3	1	0.72	0	30
84	1	1	1	0.12	0	30
85	3	2	0	0.55	1	30
86	1	1	1	0.21	0	30
87	3	2	0	0.47	1	30
88	3	1	0	0.12	1	30
89	2	1	0	0.17	1	30
90	1	2	1	0.64	0	30
91	1	1	1	0.05	0	30
92	1	3	1	0.85	0	30
93	1	1	1	0.29	0	30
94	1	3	1	0.77	1	30
95	3	1	0	0.17	1	30
96	2	3	1	0.78	1	30
97	2	2	1	0.43	1	30
98	3	3	1	0.65	1	30
99	3	3	1	0.73	0	30
100	2	1	0	0.3	0	30
101	1	3	1	0.9	0	30
102	3	1	0	0.26	1	30
103	1	2	1	0.48	0	30
104	2	1	0	0.08	0	30
105	3	3	0	0.9	1	30
106	2	2	0	0.6	1	30
107	2	2	0	0.35	0	30
108	3	2	0	0.6	1	30
1	1	2	1	0.53	0	31
2	2	1	0	0.13	0	31
3	2	3	1	0.91	1	31
4	3	1	0	0.15	1	31
5	1	2	1	0.61	0	31
6	3	1	0	0.31	1	31
7	3	3	1	0.79	1	31
8	1	1	1	0.1	0	31
9	3	2	0	0.58	1	31
10	3	2	0	0.36	1	31
11	1	3	1	0.82	0	31
12	3	1	0	0.22	1	31
13	3	3	0	0.87	0	31
14	1	2	1	0.45	0	31
15	2	3	0	0.7	0	31
16	1	1	1	0.27	0	31
17	2	2	1	0.4	0	31
18	1	1	1	0.18	0	31
19	1	3	1	0.74	0	31
20	3	2	0	0.52	1	31
21	1	1	0	0.34	0	31
22	3	3	0	0.7	1	31
23	2	2	1	0.65	0	31
24	2	2	1	0.49	1	31
25	2	2	1	0.57	0	31
26	2	1	0	0.22	1	31
27	1	2	1	0.4	1	31
28	2	1	0	0.27	1	31
29	1	3	1	0.88	0	31
30	3	1	0	0.09	1	31
31	3	2	0	0.44	1	31
32	3	3	0	0.95	1	31
33	2	3	1	0.75	1	31
34	2	1	0	0.06	1	31
35	2	3	1	0.83	0	31
36	1	3	1	0.66	0	31
37	3	3	1	0.84	1	31
38	1	3	1	0.93	0	31
39	3	1	0	0.2	1	31
40	3	2	1	0.41	1	31
41	1	2	1	0.59	0	31
42	1	3	1	0.85	0	31
43	3	3	1	0.92	1	31
44	2	3	1	0.8	0	31
45	1	2	1	0.37	0	31
46	1	3	1	0.8	1	31
47	2	2	0	0.62	0	31
48	2	1	0	0.11	1	31
49	3	2	0	0.5	1	31
50	3	2	0	0.63	1	31
51	2	3	1	0.89	0	31
52	1	3	1	0.71	0	31
53	2	1	0	0.19	1	31
54	2	2	0	0.46	0	31
55	3	1	0	0.07	0	31
56	3	2	0	0.55	1	31
57	2	3	1	0.67	1	31
58	2	1	0	0.25	0	31
59	3	1	0	0.28	1	31
60	1	1	1	0.32	0	31
61	3	3	1	0.68	1	31
62	1	1	1	0.07	0	31
63	2	2	1	0.54	1	31
64	2	3	1	0.75	1	31
65	1	1	1	0.23	0	31
66	1	2	1	0.5	0	31
67	3	1	0	0.14	1	31
68	2	1	0	0.32	0	31
69	1	2	1	0.45	0	31
70	2	2	0	0.38	1	31
71	3	3	1	0.76	1	31
72	1	1	1	0.16	0	31
73	3	2	0	0.39	1	31
74	2	1	0	0.24	1	31
75	2	3	0	0.86	0	31
76	1	2	1	0.56	0	31
77	3	3	1	0.81	1	31
78	2	3	1	0.94	0	31
79	2	2	1	0.51	1	31
80	3	1	0	0.33	1	31
81	1	2	1	0.42	0	31
82	1	3	1	0.69	0	31
83	2	3	1	0.72	0	31
84	1	1	1	0.12	0	31
85	3	2	0	0.55	1	31
86	1	1	1	0.21	0	31
87	3	2	0	0.47	1	31
88	3	1	0	0.12	1	31
89	2	1	0	0.17	1	31
90	1	2	1	0.64	0	31
91	1	1	1	0.05	0	31
92	1	3	1	0.85	0	31
93	1	1	1	0.29	0	31
94	1	3	1	0.77	1	31
95	3	1	0	0.17	1	31
96	2	3	1	0.78	1	31
97	2	2	1	0.43	1	31
98	3	3	1	0.65	1	31
99	3	3	0	0.73	0	31
100	2	1	0	0.3	0	31
101	1	3	1	0.9	0	31
102	3	1	0	0.26	1	31
103	1	2	1	0.48	0	31
104	2	1	1	0.08	0	31
105	3	3	1	0.9	1	31
106	2	2	0	0.6	1	31
107	2	2	1	0.35	0	31
108	3	2	0	0.6	1	31
1	1	2	1	0.53	0	32
2	2	1	1	0.13	0	32
3	2	3	1	0.91	1	32
4	3	1	0	0.15	1	32
5	1	2	1	0.61	0	32
6	3	1	0	0.31	1	32
7	3	3	1	0.79	1	32
8	1	1	1	0.1	0	32
9	3	2	0	0.58	1	32
10	3	2	0	0.36	1	32
11	1	3	1	0.82	0	32
12	3	1	0	0.22	1	32
13	3	3	1	0.87	0	32
14	1	2	1	0.45	0	32
15	2	3	1	0.7	0	32
16	1	1	1	0.27	0	32
17	2	2	1	0.4	0	32
18	1	1	1	0.18	0	32
19	1	3	1	0.74	0	32
20	3	2	0	0.52	1	32
21	1	1	1	0.34	0	32
22	3	3	0	0.7	1	32
23	2	2	1	0.65	0	32
24	2	2	1	0.49	1	32
25	2	2	1	0.57	0	32
26	2	1	1	0.22	1	32
27	1	2	1	0.4	1	32
28	2	1	1	0.27	1	32
29	1	3	1	0.88	0	32
30	3	1	0	0.09	1	32
31	3	2	0	0.44	1	32
32	3	3	1	0.95	1	32
33	2	3	1	0.75	1	32
34	2	1	1	0.06	1	32
35	2	3	1	0.83	0	32
36	1	3	1	0.66	0	32
37	3	3	1	0.84	1	32
38	1	3	1	0.93	0	32
39	3	1	0	0.2	1	32
40	3	2	0	0.41	1	32
41	1	2	1	0.59	0	32
42	1	3	1	0.85	0	32
43	3	3	1	0.92	1	32
44	2	3	1	0.8	0	32
45	1	2	1	0.37	0	32
46	1	3	1	0.8	1	32
47	2	2	1	0.62	0	32
48	2	1	1	0.11	1	32
49	3	2	0	0.5	1	32
50	3	2	0	0.63	1	32
51	2	3	1	0.89	0	32
52	1	3	1	0.71	0	32
53	2	1	0	0.19	1	32
54	2	2	1	0.46	0	32
55	3	1	0	0.07	0	32
56	3	2	0	0.55	1	32
57	2	3	1	0.67	1	32
58	2	1	1	0.25	0	32
59	3	1	0	0.28	1	32
60	1	1	1	0.32	0	32
61	3	3	0	0.68	1	32
62	1	1	1	0.07	0	32
63	2	2	1	0.54	1	32
64	2	3	1	0.75	1	32
65	1	1	1	0.23	0	32
66	1	2	1	0.5	0	32
67	3	1	0	0.14	1	32
68	2	1	1	0.32	0	32
69	1	2	1	0.45	0	32
70	2	2	1	0.38	1	32
71	3	3	0	0.76	1	32
72	1	1	1	0.16	0	32
73	3	2	1	0.39	1	32
74	2	1	1	0.24	1	32
75	2	3	1	0.86	0	32
76	1	2	1	0.56	0	32
77	3	3	1	0.81	1	32
78	2	3	1	0.94	0	32
79	2	2	1	0.51	1	32
80	3	1	0	0.33	1	32
81	1	2	1	0.42	0	32
82	1	3	1	0.69	0	32
83	2	3	1	0.72	0	32
84	1	1	1	0.12	0	32
85	3	2	0	0.55	1	32
86	1	1	0	0.21	0	32
87	3	2	0	0.47	1	32
88	3	1	0	0.12	1	32
89	2	1	1	0.17	1	32
90	1	2	1	0.64	0	32
91	1	1	1	0.05	0	32
92	1	3	1	0.85	0	32
93	1	1	1	0.29	0	32
94	1	3	1	0.77	1	32
95	3	1	0	0.17	1	32
96	2	3	1	0.78	1	32
97	2	2	1	0.43	1	32
98	3	3	0	0.65	1	32
99	3	3	0	0.73	0	32
100	2	1	0	0.3	0	32
101	1	3	1	0.9	0	32
102	3	1	0	0.26	1	32
103	1	2	1	0.48	0	32
104	2	1	1	0.08	0	32
105	3	3	0	0.9	1	32
106	2	2	1	0.6	1	32
107	2	2	1	0.35	0	32
108	3	2	0	0.6	1	32
1	1	2	1	0.53	0	33
2	2	1	1	0.13	0	33
3	2	3	1	0.91	1	33
4	3	1	0	0.15	1	33
5	1	2	1	0.61	0	33
6	3	1	0	0.31	1	33
7	3	3	0	0.79	1	33
8	1	1	1	0.1	0	33
9	3	2	0	0.58	1	33
10	3	2	0	0.36	1	33
11	1	3	1	0.82	0	33
12	3	1	0	0.22	1	33
13	3	3	0	0.87	0	33
14	1	2	1	0.45	0	33
15	2	3	1	0.7	0	33
16	1	1	1	0.27	0	33
17	2	2	1	0.4	0	33
18	1	1	1	0.18	0	33
19	1	3	1	0.74	0	33
20	3	2	0	0.52	1	33
21	1	1	1	0.34	0	33
22	3	3	1	0.7	1	33
23	2	2	1	0.65	0	33
24	2	2	1	0.49	1	33
25	2	2	1	0.57	0	33
26	2	1	1	0.22	1	33
27	1	2	1	0.4	1	33
28	2	1	1	0.27	1	33
29	1	3	1	0.88	0	33
30	3	1	0	0.09	1	33
31	3	2	0	0.44	1	33
32	3	3	0	0.95	1	33
33	2	3	1	0.75	1	33
34	2	1	1	0.06	1	33
35	2	3	1	0.83	0	33
36	1	3	1	0.66	0	33
37	3	3	1	0.84	1	33
38	1	3	1	0.93	0	33
39	3	1	0	0.2	1	33
40	3	2	0	0.41	1	33
41	1	2	1	0.59	0	33
42	1	3	1	0.85	0	33
43	3	3	0	0.92	1	33
44	2	3	1	0.8	0	33
45	1	2	1	0.37	0	33
46	1	3	1	0.8	1	33
47	2	2	1	0.62	0	33
48	2	1	1	0.11	1	33
49	3	2	0	0.5	1	33
50	3	2	0	0.63	1	33
51	2	3	1	0.89	0	33
52	1	3	1	0.71	0	33
53	2	1	1	0.19	1	33
54	2	2	1	0.46	0	33
55	3	1	0	0.07	0	33
56	3	2	0	0.55	1	33
57	2	3	1	0.67	1	33
58	2	1	1	0.25	0	33
59	3	1	0	0.28	1	33
60	1	1	1	0.32	0	33
61	3	3	0	0.68	1	33
62	1	1	1	0.07	0	33
63	2	2	1	0.54	1	33
64	2	3	1	0.75	1	33
65	1	1	1	0.23	0	33
66	1	2	1	0.5	0	33
67	3	1	0	0.14	1	33
68	2	1	1	0.32	0	33
69	1	2	1	0.45	0	33
70	2	2	1	0.38	1	33
71	3	3	1	0.76	1	33
72	1	1	1	0.16	0	33
73	3	2	0	0.39	1	33
74	2	1	1	0.24	1	33
75	2	3	1	0.86	0	33
76	1	2	1	0.56	0	33
77	3	3	0	0.81	1	33
78	2	3	1	0.94	0	33
79	2	2	1	0.51	1	33
80	3	1	0	0.33	1	33
81	1	2	1	0.42	0	33
82	1	3	1	0.69	0	33
83	2	3	1	0.72	0	33
84	1	1	1	0.12	0	33
85	3	2	0	0.55	1	33
86	1	1	1	0.21	0	33
87	3	2	0	0.47	1	33
88	3	1	0	0.12	1	33
89	2	1	1	0.17	1	33
90	1	2	1	0.64	0	33
91	1	1	1	0.05	0	33
92	1	3	1	0.85	0	33
93	1	1	1	0.29	0	33
94	1	3	1	0.77	1	33
95	3	1	0	0.17	1	33
96	2	3	1	0.78	1	33
97	2	2	1	0.43	1	33
98	3	3	0	0.65	1	33
99	3	3	0	0.73	0	33
100	2	1	1	0.3	0	33
101	1	3	1	0.9	0	33
102	3	1	0	0.26	1	33
103	1	2	1	0.48	0	33
104	2	1	1	0.08	0	33
105	3	3	1	0.9	1	33
106	2	2	1	0.6	1	33
107	2	2	1	0.35	0	33
108	3	2	0	0.6	1	33
2	2	1	0	0.13	0	34
3	2	3	0	0.91	1	34
4	3	1	0	0.15	1	34
5	1	2	1	0.61	0	34
6	3	1	0	0.31	1	34
7	3	3	0	0.79	1	34
8	1	1	1	0.1	0	34
9	3	2	0	0.58	1	34
10	3	2	0	0.36	1	34
11	1	3	1	0.82	0	34
12	3	1	0	0.22	1	34
13	3	3	0	0.87	0	34
14	1	2	1	0.45	0	34
15	2	3	1	0.7	0	34
16	1	1	1	0.27	0	34
17	2	2	0	0.4	0	34
18	1	1	1	0.18	0	34
19	1	3	1	0.74	0	34
20	3	2	0	0.52	1	34
21	1	1	1	0.34	0	34
22	3	3	0	0.7	1	34
23	2	2	0	0.65	0	34
24	2	2	1	0.49	1	34
25	2	2	1	0.57	0	34
26	2	1	0	0.22	1	34
27	1	2	1	0.4	1	34
28	2	1	0	0.27	1	34
29	1	3	1	0.88	0	34
30	3	1	0	0.09	1	34
31	3	2	0	0.44	1	34
32	3	3	1	0.95	1	34
33	2	3	1	0.75	1	34
34	2	1	0	0.06	1	34
35	2	3	1	0.83	0	34
36	1	3	1	0.66	0	34
37	3	3	0	0.84	1	34
38	1	3	1	0.93	0	34
39	3	1	0	0.2	1	34
40	3	2	0	0.41	1	34
41	1	2	1	0.59	0	34
42	1	3	1	0.85	0	34
43	3	3	0	0.92	1	34
44	2	3	1	0.8	0	34
45	1	2	1	0.37	0	34
46	1	3	1	0.8	1	34
47	2	2	0	0.62	0	34
48	2	1	0	0.11	1	34
49	3	2	0	0.5	1	34
50	3	2	0	0.63	1	34
51	2	3	1	0.89	0	34
52	1	3	1	0.71	0	34
53	2	1	0	0.19	1	34
54	2	2	1	0.46	0	34
55	3	1	0	0.07	0	34
56	3	2	0	0.55	1	34
57	2	3	0	0.67	1	34
58	2	1	1	0.25	0	34
59	3	1	0	0.28	1	34
60	1	1	1	0.32	0	34
62	1	1	1	0.07	0	34
63	2	2	0	0.54	1	34
64	2	3	0	0.75	1	34
65	1	1	1	0.23	0	34
66	1	2	1	0.5	0	34
67	3	1	0	0.14	1	34
68	2	1	1	0.32	0	34
69	1	2	1	0.45	0	34
70	2	2	0	0.38	1	34
71	3	3	0	0.76	1	34
73	3	2	0	0.39	1	34
74	2	1	1	0.24	1	34
75	2	3	1	0.86	0	34
76	1	2	1	0.56	0	34
77	3	3	1	0.81	1	34
78	2	3	1	0.94	0	34
79	2	2	1	0.51	1	34
80	3	1	0	0.33	1	34
81	1	2	1	0.42	0	34
82	1	3	1	0.69	0	34
83	2	3	1	0.72	0	34
85	3	2	0	0.55	1	34
86	1	1	1	0.21	0	34
87	3	2	0	0.47	1	34
88	3	1	0	0.12	1	34
89	2	1	0	0.17	1	34
90	1	2	1	0.64	0	34
91	1	1	1	0.05	0	34
92	1	3	1	0.85	0	34
93	1	1	1	0.29	0	34
94	1	3	1	0.77	1	34
95	3	1	0	0.17	1	34
96	2	3	1	0.78	1	34
97	2	2	0	0.43	1	34
98	3	3	0	0.65	1	34
99	3	3	0	0.73	0	34
